Date,Bank_Native_Country,State,Bank_Name,Ticker,Bank_Local_Currency,Bank_Type,Bank_Product,Bank_Product_Type,Bank_Product_Code,Bank_Product_Name,Minm_Balance,Maxm_Balance,Bank_Offer_Feature,Term_in_Months,Interest_Type,Interest,APY,Source
 2018-07-10,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Deposits,CD,36MCDF,PNC CDs RT Organic,100000.0,,Offline,36.0,Fixed,,0.44999999999999996%,mybanktracker.com
 2018-07-10,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Deposits,CD,36MCDF,PNC CDs RT Organic,500000.0,,Offline,36.0,Fixed,,0.5%,mybanktracker.com
 2018-07-10,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Deposits,CD,6MCDF,Chase CDs RT Organic,1000.0,,Offline,6.0,Fixed,,0.01%,mybanktracker.com
 2018-07-10,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Deposits,CD,12MCDF,Chase CDs RT Organic,1000.0,,Offline,12.0,Fixed,,0.01%,mybanktracker.com
 2018-07-10,US,New York,CAPITAL ONE,COF,USD,Bank,Deposits,CD,36MCDF,360 CD,1.0,,Offline,36.0,Fixed,,2.55%,nerdwallet.com
 2018-07-10,US,New York,SYNCHRONY,SYF,USD,Bank,Deposits,CD,36MCDF,Certificate of Deposit,2000.0,,Online,36.0,Fixed,,2.55%,nerdwallet.com
 2018-07-10,US,New York,SYNCHRONY,SYF,USD,Bank,Deposits,CD,12MCDF,Certificate of Deposit,2000.0,,Online,12.0,Fixed,,2.4%,nerdwallet.com
 2018-07-10,US,New York,CAPITAL ONE,COF,USD,Bank,Deposits,CD,12MCDF,360 CD,1.0,,Offline,12.0,Fixed,,2.3%,nerdwallet.com
 2018-07-10,US,New York,ALLY,ALLY,USD,Bank,Deposits,CD,12MCDF,High Yield CD,25000.0,,Online,12.0,Fixed,,2.3%,nerdwallet.com
 2018-07-10,US,New York,ALLY,ALLY,USD,Bank,Deposits,Checking,_MCCF,Interest Checking Account,,,Online,,Fixed,,,nerdwallet.com
 2018-07-10,US,New York,CITIGROUP INC,C,USD,Bank,Deposits,Checking,_MCCF,Access Account,1500.0,,Offline,,Fixed,,,nerdwallet.com
 2018-07-10,US,New York,CITIGROUP INC,C,USD,Bank,Deposits,Checking,_MCCF,Simple Checking,1500.0,,Offline,,Fixed,,,nerdwallet.com
 2018-07-10,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Deposits,Checking,_MCCF,Chase Premier Plus Checking℠,15000.0,,Offline,,Fixed,,,nerdwallet.com
 2018-07-10,US,New York,SYNCHRONY,SYF,USD,Bank,Deposits,Savings,_MSBF,High Yield Savings Account,1.0,,Online,,Fixed,,1.75%,nerdwallet.com
 2018-07-10,US,New York,ALLY,ALLY,USD,Bank,Deposits,Savings,_MSBF,Online Savings Account,1.0,,Online,,Fixed,,1.75%,nerdwallet.com
 2018-07-10,US,New York,CAPITAL ONE,COF,USD,Bank,Deposits,Savings,_MSBF,360 Money Market®,10000.0,,Online,,Fixed,,1.75%,nerdwallet.com
 2018-07-10,US,New York,CAPITAL ONE,COF,USD,Bank,Deposits,Savings,_MSBF,360 Savings®,1.0,,Online,,Fixed,,1.0%,nerdwallet.com
 2018-07-10,US,New York,CAPITAL ONE,COF,USD,Bank,Deposits,Savings,_MSBF,360 Savings®,1.0,,Online,,Fixed,,1.0%,nerdwallet.com
 2018-07-10,US,New York,ALLY,ALLY,USD,Bank,Deposits,Savings,_MSBF,Ally Bank Savings Account,,,Online,,Fixed,1.75%,,us.deposits.org
 2018-07-10,US,New York,CITIGROUP INC,C,USD,Bank,Deposits,Savings,_MSBF,Citibank Savings Account,,,Offline,,Fixed,1.25%,,us.deposits.org
 2018-07-10,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Deposits,Savings,_MSBF,PNC Money Market Account,100.0,,Offline,,Fixed,0.17%,,us.deposits.org
 2018-07-10,US,New York,WELLS FARGO,WFC,USD,Bank,Deposits,Savings,_MSBF,Wells Fargo Business Platinum Savings Account,25.0,,Offline,,Fixed,0.10%,,us.deposits.org
 2018-07-10,US,New York,WELLS FARGO,WFC,USD,Bank,Deposits,CD,12MCDF,Wells Fargo 1 Year CD Rates,2500.0,,Offline,12.0,Fixed,0.10%,,us.deposits.org
